date,005930,000660,005380,005490,035420,051910,105560,012330,015760,032830,068270,091990,130960,263750,086900,003670,034230,036490,253450,046890,151910
2017-01-23,335323824000.0,210751877200.0,63181364000.0,67472438000.0,69905028000.0,53478337500.0,38063902500.0,35709217500.0,53954300400.0,14746928000.0,22858021500.0,,45299608200.0,,9385502000.0,1415320700.0,9209552000.0,9154498800.0,,2947711700.0,0.0
2017-01-24,421620300000.0,177975108000.0,75914249000.0,67270872000.0,81335680000.0,43965184000.0,34180884100.0,37294464000.0,50426993750.0,11830484500.0,32790810000.0,,35089334000.0,,12256272000.0,1230654450.0,5845066950.0,6557224800.0,,1426030650.0,0.0
2017-01-25,529293690000.0,140407325300.0,106424030000.0,74820552500.0,90800815000.0,33992554000.0,60476550700.0,61366315000.0,48250419600.0,16651376000.0,37354800000.0,,45567753000.0,,6445015500.0,2588649800.0,10258046550.0,6152405600.0,,4190777850.0,0.0
2017-01-26,607058550000.0,240762176200.0,90118852500.0,146407512000.0,206637507000.0,87975450000.0,46098068800.0,52915380000.0,45219907750.0,17963660000.0,42007547400.0,,44173929300.0,,6194843200.0,1603999600.0,4821052500.0,14448364200.0,,3503320800.0,0.0
2017-01-31,709972212000.0,221179023000.0,80102713500.0,71002271000.0,96728380000.0,84901100000.0,61203635000.0,197309618000.0,47472853800.0,16748235000.0,29173931400.0,,15696887500.0,,7638714000.0,1158647600.0,4751599800.0,8157454000.0,,3627571200.0,0.0
2017-02-01,553563648000.0,151904484000.0,62293585500.0,85677376000.0,71349111000.0,67875390000.0,44628900200.0,85793855000.0,51946659300.0,20975960000.0,21857500000.0,,25489012500.0,,16324991100.0,2134680000.0,6345985400.0,12942433200.0,,4209427800.0,0.0
2017-02-02,591553248000.0,184068192000.0,83059416000.0,56496607500.0,93450600000.0,86039005500.0,52369194700.0,67998391000.0,63144382500.0,19869010000.0,28989700800.0,,29946717000.0,,14694783000.0,6295761900.0,6809116500.0,11661672000.0,,11290446900.0,0.0
2017-02-03,409845371000.0,199689840300.0,62294512500.0,108063544500.0,110228436000.0,52966528000.0,38682971100.0,34134542500.0,50900619800.0,17024040000.0,28805801500.0,,23071589800.0,,16158829800.0,1666428000.0,8988096000.0,18990556600.0,,52652228600.0,0.0
2017-02-06,350529292000.0,101869007400.0,40116121500.0,51092475000.0,98955591000.0,56131867500.0,38114556900.0,30504575000.0,97951864800.0,14643932000.0,16380257400.0,,17932557200.0,,17535735000.0,1863544550.0,4874392100.0,13086612500.0,,22824100100.0,0.0
2017-02-07,545102676000.0,128233990300.0,54975612000.0,61278736000.0,108088800000.0,45231186000.0,33589358600.0,27432710000.0,64487885000.0,11504130000.0,24995857500.0,,38201812200.0,,9460145500.0,2360890800.0,3783504850.0,40398598800.0,,23119032750.0,0.0
2017-02-08,656369280000.0,193953396000.0,57733094000.0,47911700000.0,61726185000.0,43850214000.0,50253162750.0,60728206000.0,74475746800.0,18737799000.0,21561825600.0,,62322460000.0,,7684170800.0,1455462200.0,3374079000.0,21767040000.0,,13573982400.0,0.0
2017-02-09,525855360000.0,345040918200.0,71905540000.0,67177516500.0,80292101000.0,45087808000.0,36591310000.0,41668449500.0,54081548850.0,18131169000.0,16526442400.0,,95503473900.0,,16684965900.0,1420383600.0,6932996400.0,17348185000.0,,25926968700.0,0.0
2017-02-10,422755970000.0,456043900000.0,46530000000.0,69297617000.0,53653755000.0,104405831000.0,55809559200.0,37810972000.0,56053020800.0,17506860000.0,27376463200.0,,33888940200.0,,10461508800.0,1211226250.0,19990545300.0,21514928700.0,,14716323900.0,0.0
2017-02-13,421433818000.0,209101503000.0,44779081500.0,84400817500.0,47207100000.0,53381146000.0,40883752350.0,35866800000.0,38681970800.0,11838420000.0,16530116800.0,,22220284800.0,,5366584200.0,5773734400.0,7392921250.0,10839427500.0,,8618383200.0,0.0
2017-02-14,493205557000.0,416373389100.0,41317640000.0,118122007500.0,92328390000.0,67297427000.0,38102016000.0,48261296000.0,63539591550.0,18431439000.0,22371802500.0,,24007655200.0,,9124045000.0,3812432000.0,14399724750.0,9782002800.0,,9075415500.0,0.0
2017-02-15,535305266000.0,417938085900.0,99289054500.0,75771144000.0,51354255000.0,64835466000.0,40761051000.0,74084658000.0,46651358000.0,10247667000.0,23895840500.0,,28024932000.0,,10906464000.0,3096405000.0,14827017450.0,13870062500.0,,9159732900.0,0.0
2017-02-16,388805827000.0,240109532800.0,149195014500.0,64225360000.0,57358917000.0,88552475000.0,42936901800.0,71276288000.0,57822101950.0,25829455000.0,24004759500.0,,19980415200.0,,17568495000.0,1136825400.0,7024323750.0,8234991600.0,,7082687250.0,0.0
2017-02-17,582190257000.0,248368024800.0,72878722000.0,93206115000.0,81385980000.0,45099201000.0,34655291000.0,59910765000.0,54184232200.0,25641718000.0,28541381200.0,,41179803600.0,,15293000000.0,2279710300.0,7571495250.0,17501666000.0,,5515195950.0,0.0
2017-02-20,289401028000.0,113037272400.0,35987400000.0,55544642000.0,58607802000.0,55330152000.0,37552953550.0,38943027000.0,154027561800.0,21640815000.0,16205313600.0,,24541888500.0,,7511994000.0,1735441200.0,12182824000.0,7283935600.0,,7730544100.0,0.0
2017-02-21,411307644000.0,113390337200.0,49051595000.0,105017462000.0,91303460000.0,51724958000.0,36068244150.0,36204740000.0,83052264000.0,31796334000.0,22759037000.0,,21877646000.0,,18791304000.0,2503243000.0,7571955050.0,8304940300.0,,6206776800.0,0.0
2017-02-22,335600385000.0,135528507400.0,63384711000.0,103167304500.0,85575484000.0,71054210500.0,27971192000.0,48073672500.0,70038950400.0,13919390000.0,61319576400.0,,16490031600.0,,15113168000.0,981962900.0,10544998200.0,11211003000.0,,31099977000.0,0.0
2017-02-23,400313814000.0,169381777800.0,115387596000.0,62382296000.0,78339640000.0,87795760000.0,41753407800.0,85989594000.0,51828132900.0,24299892000.0,32477361000.0,,18770153400.0,,10511401600.0,1858140250.0,18777477500.0,9295612300.0,,9925768300.0,0.0
2017-02-24,355325607000.0,366117982500.0,36738928000.0,134332240000.0,61969919000.0,77771246000.0,56574108000.0,40526893500.0,69747502500.0,26760018000.0,29858053500.0,,30571568000.0,,22378962900.0,2195076900.0,10739712000.0,19923445800.0,,9707476800.0,0.0
2017-02-27,343822622000.0,349816154000.0,27294448500.0,73384920000.0,26980420000.0,56847475000.0,51665614000.0,26210541000.0,82434851100.0,15756741500.0,31527016500.0,,54879124200.0,,15821595000.0,5585193000.0,10385624700.0,10097721000.0,,6846291100.0,0.0
2017-02-28,580009628000.0,260966838500.0,71305520000.0,98149117500.0,75580848000.0,60250983000.0,56823336500.0,49986120000.0,70882438400.0,35041323000.0,23522219000.0,,28827569100.0,,14596060600.0,1598776400.0,10916851500.0,4067448000.0,,4785530400.0,0.0
2017-03-02,844042056000.0,338339486700.0,98043709500.0,149302219000.0,123034030000.0,118287850000.0,95870465150.0,88828803000.0,79986292000.0,47573041500.0,29747934000.0,,47707875800.0,,7049683600.0,1229719250.0,5525259900.0,6811106400.0,,11377421250.0,0.0
2017-03-03,503518694000.0,185434207200.0,109947902000.0,75105925000.0,79526318000.0,107703978000.0,56576071200.0,75828585000.0,50116722900.0,12761064000.0,22738635000.0,,32805136400.0,,8710486400.0,3051006700.0,51670962800.0,4410654600.0,,6127430800.0,0.0
2017-03-06,490372788000.0,249018619500.0,82384360000.0,58222762000.0,46396000000.0,114519564500.0,57733400000.0,48371001000.0,48647582500.0,19299546000.0,19048311300.0,,26807421200.0,,7417187200.0,1683684450.0,25095765000.0,13332560800.0,,5287890500.0,0.0
2017-03-07,424240650000.0,167867510400.0,52018128000.0,47200608000.0,38604484000.0,42573515000.0,37260890100.0,35181628000.0,47987670250.0,11194956000.0,18244971200.0,,26294444000.0,,8621410000.0,2615608050.0,12094178850.0,9889680000.0,,3740762900.0,0.0
2017-03-08,488066190000.0,178956624000.0,62210718000.0,99899200000.0,45102400000.0,80932761000.0,66532802100.0,38557200500.0,75852641250.0,13020651000.0,24359982400.0,,22205417000.0,,12333105300.0,1769822850.0,10913793400.0,4091877300.0,,3223794900.0,0.0
2017-03-09,577764450000.0,141953856000.0,74871620000.0,88137192000.0,59794365000.0,74093096000.0,61065417000.0,62321146500.0,53827616500.0,20178720000.0,29066691200.0,,20787824000.0,,11843700000.0,1378678800.0,15855749300.0,4191780400.0,,4603795700.0,0.0
2017-03-10,410953004000.0,189415670400.0,61143048000.0,75252813000.0,39125600000.0,98444300500.0,40630065000.0,38288968000.0,47710166400.0,13266145000.0,49406259000.0,,36796399200.0,,6373210300.0,1315048500.0,21890074500.0,5359254300.0,,4259108500.0,0.0
2017-03-13,301418460000.0,252351162000.0,50520818000.0,76899584000.0,68941264000.0,45697720000.0,101875667400.0,31648432500.0,91853679200.0,18079394000.0,26018479500.0,,30128440800.0,,6996993000.0,2309784750.0,10373614300.0,6896003900.0,,3234004200.0,0.0
2017-03-14,468404068000.0,202414141400.0,60044616000.0,76198360000.0,77006905000.0,73837246000.0,97136329200.0,56008296000.0,71617904550.0,62057268000.0,33073040000.0,,22327794300.0,,6680077300.0,2369305400.0,9669260750.0,10716020800.0,,9233542500.0,0.0
2017-03-15,396936990000.0,228812805600.0,62187814000.0,66091342500.0,33445340000.0,49287804000.0,50926914400.0,43141477500.0,74157033600.0,31639373500.0,108075864600.0,,23854918500.0,,8278200000.0,3093288450.0,23803768800.0,10909287600.0,,4678754400.0,0.0
2017-03-16,415602996000.0,170001936850.0,77493916500.0,145548865000.0,43664985000.0,61917234000.0,85624506000.0,41192020000.0,86950370700.0,21907074000.0,47469159000.0,,21915250500.0,,5266634000.0,3629406350.0,8651278100.0,7891353800.0,,4142025600.0,0.0
2017-03-17,534337520000.0,378593561500.0,58307956500.0,80892416000.0,48850063000.0,57908207500.0,53237411100.0,43034050000.0,216900593600.0,25643160000.0,108399029100.0,,16906411200.0,,4729944000.0,2215460200.0,10737606200.0,13044906000.0,,7115177700.0,0.0
2017-03-20,429477095000.0,187039678000.0,117985037000.0,71796289000.0,48501674000.0,53297107000.0,88901634600.0,32610744000.0,164321834400.0,11741915500.0,139422210000.0,,30688505400.0,,12324601800.0,8554721000.0,7482399900.0,6471441200.0,,4556887500.0,0.0
2017-03-21,605209584000.0,176924800800.0,357024990000.0,74472396000.0,130819845000.0,155363225000.0,68381042400.0,132020772000.0,137414547900.0,19354616000.0,74727698600.0,,60878598400.0,,6404326200.0,2711304800.0,5213074300.0,8178908800.0,,15973136400.0,0.0
2017-03-22,697501035000.0,202263639900.0,186160370000.0,149759230500.0,67250988000.0,85785231000.0,103481264600.0,77830154500.0,180139838400.0,18869667000.0,83045618000.0,,47228590600.0,,5098716500.0,4411362000.0,11951182400.0,38981618400.0,,6248386300.0,0.0
2017-03-23,643598780000.0,119861666250.0,129788835000.0,76624485000.0,69173568000.0,102130098000.0,68027631400.0,66850443000.0,186823455000.0,13109062500.0,94349285400.0,,54889255300.0,,7512334500.0,2523784800.0,8041762500.0,36461049600.0,,8281029000.0,0.0
2017-03-24,531538225000.0,256143789000.0,101576516000.0,91711442500.0,48645392000.0,66545928000.0,40927558000.0,71125065000.0,144066456300.0,19158711000.0,77805503800.0,,34275887800.0,,13256696700.0,1353741200.0,11729866500.0,18100216000.0,,9932911200.0,0.0
2017-03-27,501719180000.0,284276522400.0,90164178000.0,136462590000.0,53506215000.0,76534052500.0,68811316800.0,68003793000.0,88882153750.0,16314733500.0,68355560000.0,,37594967400.0,,6539493400.0,2163700800.0,5757682500.0,22013920000.0,,7246131000.0,0.0
2017-03-28,340810050000.0,145414644400.0,84541440000.0,86887190000.0,70351175000.0,77432647500.0,38221323400.0,44884530000.0,83606076000.0,26215272000.0,34029025200.0,,30900787200.0,,10996338000.0,3065004150.0,24287054800.0,16436756000.0,,5762240900.0,0.0
